index,url,Nominal voltage (V),No load speed (rpm),No load current (mA),Nominal speed (rpm),Nominal torque (max. continuous torque) (mNm),Nominal current (max. continuous current) (A),Stall torque (mNm),Stall current (A),Max. efficiency (%),Terminal resistance (Ω),Terminal inductance (mH),Torque constant (mNm/A),Speed constant (rpm/V),Speed / torque gradient (rpm/mNm),Mechanical time constant (ms),Rotor inertia (gcm²),Thermal resistance housing-ambient (K/W),Thermal resistance winding-housing (K/W),Thermal time constant winding (s),Thermal time constant motor (s),Ambient temperature (°C),Max. winding temperature (°C),Max. speed (rpm),Axial play (mm) (N),Unnamed: 26 (N),Radial play (mm),Max. axial load (dynamic) (N),Max. force for press fits (static) (N),"(static, shaft supported) (N)",Max. radial load,Number of pole pairs,Number of phases,Number of autoclave cycles,Weight (g),Bearing type,Number of commutator segments,Protection
478,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBSL425,1.5,11600,83.6,9270,1.03,0.924,5.21,4.29,75,0.35,0.00539,1.21,7870,2270,3.68,0.155,36.5,10.6,4.81,201,-30...+85,+100,14300,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,11,sleeve bearing,7.0,
479,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBSL489,3,12200,44.7,6940,2.03,0.921,4.81,2.09,73,1.44,0.0195,2.31,4140,2590,3.57,0.132,36.5,10.6,3.76,151,-30...+85,+100,14300,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,11,sleeve bearing,7.0,
480,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBSL601,9,12000,14.6,6780,2.05,0.303,4.8,0.682,73,13.2,0.181,7.04,1360,2550,3.56,0.134,36.5,10.6,3.82,151,-30...+85,+100,14300,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,11,sleeve bearing,7.0,
481,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL484,1.5,12600,88.1,4530,0.917,0.924,1.49,1.39,58,1.08,0.0136,1.07,8950,9030,7.24,0.0766,37.6,22,4.42,156,-40...+85,+100,14300,"0 mm, at radial load < 0.5","0.1 mm, at radial load > 0.5",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,6,Waelzlager,7.0,
482,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL550,3,13000,45.9,4700,0.946,0.49,1.54,0.742,58,4.04,0.0513,2.07,4600,8970,7.19,0.0766,37.6,22,4.42,156,-40...+85,+100,14300,"0 mm, at radial load < 0.5","0.1 mm, at radial load > 0.5",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,6,Waelzlager,7.0,
483,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL593,4.5,12600,29.4,4270,0.942,0.316,1.48,0.463,58,9.72,0.122,3.2,2980,9060,7.21,0.076,37.6,22,4.38,156,-40...+85,+100,14300,"0 mm, at radial load < 0.5","0.1 mm, at radial load > 0.5",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,6,Waelzlager,7.0,
484,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL633,6,11300,19,3320,0.992,0.223,1.46,0.307,58,19.5,0.268,4.74,2010,8290,7.03,0.081,37.6,22,4.69,156,-40...+85,+100,14300,"0 mm, at radial load < 0.5","0.1 mm, at radial load > 0.5",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,6,Waelzlager,7.0,
485,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL663,9,12500,14.7,3930,0.907,0.152,1.38,0.215,56,41.8,0.488,6.4,1490,9750,7.27,0.0712,37.6,22,4.09,156,-40...+85,+100,14300,"0 mm, at radial load < 0.5","0.1 mm, at radial load > 0.5",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,6,Waelzlager,7.0,
486,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL692,12,12500,11,3890,0.904,0.114,1.37,0.16,56,74.9,0.868,8.53,1120,9830,7.26,0.0706,37.6,22,4.05,156,-40...+85,+100,14300,"0 mm, at radial load < 0.5","0.1 mm, at radial load > 0.5",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,6,Waelzlager,7.0,
487,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBSL484,1.5,12600,84.1,4530,0.918,0.924,1.49,1.39,58,1.08,0.0136,1.07,8950,9030,7.24,0.0766,37.6,22,4.42,156,-30...+85,+100,14300,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,6,sleeve bearing,7.0,
488,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBSL550,3,13000,43.8,4690,0.948,0.49,1.54,0.742,59,4.04,0.0513,2.07,4600,8970,7.19,0.0766,37.6,22,4.42,156,-30...+85,+100,14300,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,6,sleeve bearing,7.0,
489,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBSL593,4.5,12600,28,4270,0.944,0.316,1.48,0.463,58,9.72,0.122,3.2,2980,9060,7.21,0.076,37.6,22,4.38,156,-30...+85,+100,14300,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,6,sleeve bearing,7.0,
490,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL494,3,8800,34.5,6230,2.88,0.924,9.91,3.08,80,0.975,0.0314,3.22,2970,898,4.55,0.484,31,10.3,9.1,194,-40...+85,+100,12000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,16,Waelzlager,7.0,
491,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL563,6,8800,17.2,5540,3.87,0.615,10.5,1.63,81,3.68,0.125,6.44,1480,846,4.4,0.496,31,10.3,9.35,194,-40...+85,+100,12000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,16,Waelzlager,7.0,
492,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL604,9,8810,11.5,5760,4.12,0.436,11.9,1.23,82,7.29,0.282,9.66,989,746,4.37,0.559,31,10.3,10.6,194,-40...+85,+100,12000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,16,Waelzlager,7.0,
493,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL673,18,8800,5.75,5550,3.86,0.204,10.5,0.543,81,33.1,1.13,19.3,494,848,4.39,0.495,31,10.3,9.32,194,-40...+85,+100,12000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,16,Waelzlager,7.0,
494,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBSL673,18,8810,5.22,5540,3.87,0.205,10.5,0.543,82,33.1,1.13,19.3,494,848,4.39,0.495,31,10.3,9.32,194,-30...+85,+100,12000,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,16,sleeve bearing,7.0,
495,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL556,3,9100,30,3760,1.93,0.654,3.35,1.09,70,2.74,0.0724,3.06,3120,2800,8.37,0.286,35,14.4,7.39,146,-40...+85,+100,13000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,11,Waelzlager,7.0,
496,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL597,4.5,9020,19.8,3630,1.9,0.427,3.25,0.701,70,6.42,0.166,4.63,2060,2860,8.32,0.278,35,14.4,7.18,146,-40...+85,+100,13000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,11,Waelzlager,7.0,
497,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL625,6,9110,15,3870,1.96,0.332,3.46,0.566,71,10.6,0.29,6.12,1560,2700,8.31,0.293,35,14.4,7.59,146,-40...+85,+100,13000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,11,Waelzlager,7.0,
498,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL666,9,9020,9.89,3710,1.93,0.216,3.33,0.36,70,25,0.664,9.26,1030,2780,8.33,0.286,35,14.4,7.39,146,-40...+85,+100,13000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,11,Waelzlager,7.0,
499,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL695,12,9030,7.43,3620,1.89,0.159,3.21,0.261,70,46,1.17,12.3,775,2890,8.33,0.275,35,14.4,7.1,146,-40...+85,+100,13000,"0 mm, at radial load < 0","0.1 mm, at radial load > 0",0.015,0.5,8.8,120,"1.5 N, 5 mm from flange",1,,0.0,11,Waelzlager,7.0,
500,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBSL597,4.5,9000,20.9,3620,1.9,0.427,3.25,0.701,69,6.42,0.166,4.63,2060,2860,8.32,0.278,35,14.4,7.18,146,-30...+85,+100,13000,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,11,sleeve bearing,7.0,
501,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBSL666,9,9010,10.5,3700,1.92,0.216,3.33,0.36,69,25,0.664,9.26,1030,2780,8.33,0.286,35,14.4,7.39,146,-30...+85,+100,13000,"0 mm, at radial load < 0","0.15 mm, at radial load > 0",0.015,0.1,30,120,"0.8 N, 5 mm from flange",1,,0.0,11,sleeve bearing,7.0,
502,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBKL472,3,7720,76.3,5770,4.11,1.2,16.5,4.52,76,0.664,0.0252,3.65,2620,476,4.14,0.831,22.2,8.63,9.22,226,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
503,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBKL541,6,7730,38.2,5150,6.19,0.884,18.8,2.57,77,2.33,0.101,7.3,1310,418,4.05,0.926,22.2,8.63,10.3,226,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
504,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBKL582,9,7740,25.5,5210,6.33,0.602,19.6,1.79,78,5.02,0.227,10.9,872,400,4.04,0.966,22.2,8.63,10.8,226,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
505,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBKL610,12,7740,19.1,5220,6.34,0.452,19.7,1.35,78,8.9,0.403,14.6,654,399,4.05,0.97,22.2,8.63,10.9,226,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
506,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBKL651,18,7720,12.7,5060,5.96,0.284,17.5,0.799,77,22.5,0.908,21.9,436,449,4.1,0.872,22.2,8.63,9.71,226,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
507,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBKL680,24,7730,9.55,5160,6.2,0.221,18.9,0.647,77,37.1,1.61,29.2,327,415,4.09,0.939,22.2,8.63,10.5,226,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
508,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBSL472,3,7720,73.6,5770,4.12,1.2,16.5,4.52,76,0.664,0.0252,3.65,2620,476,4.14,0.831,22.2,8.63,9.22,226,-30...+85,+100,8680,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,26,sleeve bearing,7.0,
509,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBSL582,9,7740,24.5,5200,6.37,0.605,19.6,1.79,78,5.02,0.227,10.9,872,400,4.04,0.966,22.2,8.63,10.8,226,-30...+85,+100,8680,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,26,sleeve bearing,7.0,
510,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBSL651,18,7730,12.3,5040,6,0.286,17.5,0.799,77,22.5,0.908,21.9,436,449,4.1,0.872,22.2,8.63,9.71,226,-30...+85,+100,8680,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,26,sleeve bearing,7.0,
511,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBSL680,24,7740,9.2,5150,6.24,0.223,18.9,0.647,78,37.1,1.61,29.2,327,415,4.09,0.939,22.2,8.63,10.5,226,-30...+85,+100,8680,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,26,sleeve bearing,7.0,
512,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBKL472,4.5,11600,74.8,8470,6.34,1.8,23.5,6.45,80,0.698,0.0252,3.65,2620,500,4.35,0.831,22.2,8.63,9.22,226,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
513,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBKL512,6,10400,48,7420,6.95,1.31,24.8,4.53,81,1.33,0.0567,5.47,1740,422,4.17,0.942,22.2,8.63,10.5,226,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
514,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBKL541,9,11700,37.4,8760,6.85,0.972,27.8,3.8,81,2.37,0.101,7.3,1310,424,4.11,0.926,22.2,8.63,10.3,226,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
515,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBKL582,12,10300,24,7370,6.87,0.649,24.7,2.26,80,5.31,0.227,10.9,872,423,4.28,0.966,22.2,8.63,10.8,226,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
516,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBKL610,18,11600,18.7,8740,6.95,0.493,28.5,1.95,81,9.21,0.403,14.6,654,413,4.19,0.97,22.2,8.63,10.9,226,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
517,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBKL651,24,10300,12,7300,6.64,0.314,22.9,1.05,80,22.9,0.908,21.9,436,456,4.17,0.872,22.2,8.63,9.71,226,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
518,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBSL472,4.5,11600,73.9,8460,6.36,1.81,23.5,6.45,80,0.698,0.0252,3.65,2620,500,4.35,0.831,22.2,8.63,9.22,226,-30...+100,+125,15000,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,26,sleeve bearing,7.0,
519,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBSL541,9,11700,37,8750,6.88,0.974,27.8,3.8,82,2.37,0.101,7.3,1310,424,4.11,0.926,22.2,8.63,10.3,226,-30...+100,+125,15000,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,26,sleeve bearing,7.0,
520,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01GBSL610,18,11600,18.5,8760,6.94,0.492,28.5,1.95,82,9.21,0.403,14.6,654,413,4.19,0.97,22.2,8.63,10.9,226,-30...+100,+125,15000,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,26,sleeve bearing,7.0,
521,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBKL465,3,6390,66.8,5450,5.05,1.2,34.4,7.73,82,0.388,0.0257,4.44,2150,188,4.29,2.18,17.9,7.21,16.5,294,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
522,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBKL531,6,6620,34.9,4920,10,1.2,39.3,4.57,84,1.31,0.096,8.59,1110,170,4.2,2.36,17.9,7.21,17.9,294,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
523,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBKL575,9,6400,22.3,4630,11.5,0.887,41.8,3.14,84,2.87,0.231,13.3,716,154,4.18,2.59,17.9,7.21,19.7,294,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
524,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBKL604,12,6400,16.7,4500,10.8,0.622,36.6,2.06,83,5.82,0.411,17.8,537,176,4.19,2.28,17.9,7.21,17.2,294,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
525,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBKL645,18,6400,11.1,4520,10.9,0.419,37.3,1.4,83,12.9,0.925,26.7,358,173,4.22,2.33,17.9,7.21,17.6,294,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
526,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBKL671,24,6560,8.62,4640,10.6,0.315,36.6,1.06,83,22.7,1.56,34.7,276,181,4.23,2.23,17.9,7.21,16.9,294,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
527,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBSL465,3,6380,79.2,5450,4.99,1.2,34.4,7.73,81,0.388,0.0257,4.44,2150,188,4.29,2.18,17.9,7.21,16.5,294,-30...+85,+100,8680,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,42,sleeve bearing,7.0,
528,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBSL575,9,6390,26.4,4620,11.5,0.888,41.8,3.14,83,2.87,0.231,13.3,716,154,4.18,2.59,17.9,7.21,19.7,294,-30...+85,+100,8680,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,42,sleeve bearing,7.0,
529,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01EBSL645,18,6390,13.2,4520,10.9,0.419,37.3,1.4,82,12.9,0.925,26.7,358,173,4.22,2.33,17.9,7.21,17.6,294,-30...+85,+100,8680,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,42,sleeve bearing,7.0,
530,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBKL465,6,12800,102,11000,8.47,2,61.9,13.9,84,0.43,0.0257,4.44,2150,208,4.76,2.18,17.9,7.21,16.5,294,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
531,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBKL504,9,13100,70.8,11000,11.6,1.85,74.3,11.4,85,0.79,0.0553,6.52,1470,178,4.46,2.4,17.9,7.21,18.2,294,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
532,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBKL531,12,13100,53.8,10600,10.6,1.28,63.3,7.37,82,1.63,0.096,8.59,1110,211,5.21,2.36,17.9,7.21,17.9,294,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
533,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBKL575,18,12800,34,10600,11.7,0.906,74.5,5.59,84,3.22,0.231,13.3,716,173,4.7,2.59,17.9,7.21,19.7,294,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
534,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBKL604,24,12800,25.5,10600,11.2,0.652,68.5,3.86,84,6.22,0.411,17.8,537,188,4.48,2.28,17.9,7.21,17.2,294,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
535,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBKL645,36,12800,17,10700,11.5,0.445,72.1,2.7,85,13.3,0.925,26.7,358,179,4.37,2.33,17.9,7.21,17.6,294,-40...+100,+125,17000,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,42,Waelzlager,7.0,
536,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBSL465,6,12800,101,11000,8.48,2,61.8,13.9,84,0.431,0.0257,4.44,2150,209,4.77,2.18,17.9,7.21,16.5,294,-30...+100,+125,15000,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,42,sleeve bearing,7.0,
537,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16L01GBSL645,36,12800,16.8,10700,11.5,0.445,72,2.7,85,13.3,0.925,26.7,358,179,4.37,2.33,17.9,7.21,17.6,294,-30...+100,+125,15000,"0 mm, at radial load < 0","0.2 mm, at radial load > 0",0.015,0.1,60,300,"2 N, 5 mm from flange",1,,0.0,42,sleeve bearing,7.0,
538,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16S01EBKL512,3,6290,56,3350,5.1,1.2,11.1,2.49,73,1.2,0.0356,4.45,2150,580,6.09,1,23.5,9.9,9.08,227,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
539,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16S01EBKL553,4.5,6290,37.3,3300,5.01,0.782,10.7,1.61,72,2.8,0.08,6.67,1430,600,6.09,0.97,23.5,9.9,8.75,227,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
540,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16S01EBKL577,6,6580,29.6,3770,5.3,0.648,12.6,1.48,74,4.06,0.131,8.53,1120,533,6.05,1.08,23.5,9.9,9.85,227,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
541,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX16/DCX16S01EBKL622,9,6290,18.7,3280,4.96,0.388,10.6,0.791,72,11.4,0.32,13.3,715,610,6.13,0.959,23.5,9.9,8.65,227,-40...+85,+100,8680,"0 mm, at radial load < 0.8","0.1 mm, at radial load > 0.8",0.015,0.8,18,300,"10 N, 5 mm from flange",1,,0.0,26,Waelzlager,7.0,
