Index,url,diameter (mm),width (mm),Nominal speed (rpm),Nominal torque (max. continuous torque) (mNm),Max. efficiency (%),Weight (g)
761,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110191,26,44.7,4280,15.0,83,117
762,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110214,26,44.7,2750,15.0,80,119
763,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110956,26,44.7,5240,15.0,76,100
764,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353085,26,44.7,4810,15.0,84,117
765,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353141,26,44.7,5240,15.0,76,98
766,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110934,26,44.7,3340,14.9,74,98
767,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353605,26,44.7,3340,14.9,74,98
768,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110929,26,44.7,5630,14.8,77,98
769,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353137,26,44.7,5630,14.8,77,98
770,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110949,26,44.7,5780,14.7,78,100
771,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353135,26,44.7,5780,14.7,78,98
772,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353146,26,44.7,5780,14.7,78,100
773,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110930,26,44.7,4880,14.4,75,98
774,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110953,26,44.7,4880,14.4,75,100
775,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353138,26,44.7,4880,14.4,75,98
776,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353150,26,44.7,4880,14.4,75,100
777,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110960,26,44.7,6720,14.2,81,119
778,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353167,26,44.7,6720,14.2,81,117
779,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110207,26,44.7,2580,13.8,81,119
780,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110184,26,44.7,5310,13.7,84,117
781,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353081,26,44.7,5310,13.7,84,117
782,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/205635,26,44.7,1920,13.5,78,100
783,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110197,26,44.7,1490,13.4,77,100
784,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353069,26,44.7,1490,13.4,77,100
785,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110173,26,44.7,3230,13.3,81,100
786,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110174,26,44.7,2680,13.3,80,100
787,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/220031,26,44.7,3230,13.3,81,100
788,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353043,26,44.7,2680,13.3,80,100
789,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353072,26,44.7,2610,13.1,78,100
790,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110177,26,44.7,2950,13.0,80,100
791,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110200,26,44.7,2950,13.0,78,100
792,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110201,26,44.7,2590,13.0,78,100
793,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353071,26,44.7,2950,13.0,78,100
794,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110179,26,44.7,3440,12.8,80,100
795,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110202,26,44.7,2320,12.8,77,100
796,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353074,26,44.7,1570,12.7,76,100
797,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110180,26,44.7,3050,12.6,80,100
798,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110198,26,44.7,1940,12.6,77,100
799,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110203,26,44.7,1550,12.6,76,100
800,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353044,26,44.7,2970,12.6,80,100
801,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353049,26,44.7,3050,12.6,80,100
802,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110199,26,44.7,2490,12.3,77,100
803,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110176,26,44.7,3440,12.2,80,100
804,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110925,26,44.7,7920,11.9,79,98
805,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110948,26,44.7,7920,11.9,79,100
806,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353145,26,44.7,7920,11.9,79,100
807,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110172,26,44.7,3040,11.7,80,100
808,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110195,26,44.7,3040,11.6,79,100
809,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353067,26,44.7,3070,11.6,79,100
810,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/110206,26,44.7,2930,11.3,81,119
811,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax26/353080,26,44.7,4970,11.3,84,117
812,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/339157,25,43.0,5530,32.9,88,115
813,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/339156,25,43.0,7270,32.3,88,115
814,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/339153,25,43.0,8010,31.4,88,115
815,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/339154,25,43.0,8860,30.7,88,115
816,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/339152,25,43.0,9690,30.4,88,115
817,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118757,25,54.5,3830,30.0,84,130
818,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302009,25,54.5,3830,30.0,84,130
819,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/339151,25,43.0,9190,29.1,86,115
820,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118745,25,54.5,3710,28.7,90,130
821,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118756,25,54.5,7040,28.7,86,130
822,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118743,25,54.5,3800,28.6,87,130
823,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118744,25,54.5,3920,28.2,87,130
824,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118746,25,54.5,4130,28.0,87,130
825,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118747,25,54.5,4450,27.9,87,130
826,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118748,25,54.5,4000,27.9,87,130
827,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302001,25,54.5,9160,27.7,87,130
828,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302007,25,54.5,9920,27.1,87,130
829,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302006,25,54.5,8640,26.7,86,130
830,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118752,25,54.5,8330,26.3,85,130
831,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302005,25,54.5,8330,26.3,85,130
832,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/339149,25,43.0,8260,24.4,81,115
833,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118742,25,54.5,4220,23.9,86,130
834,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118751,25,54.5,8850,22.9,83,130
835,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302004,25,54.5,8850,22.9,83,130
836,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302534,25,43.0,8970,21.9,79,115
837,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118741,25,54.5,4520,20.9,87,130
838,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118740,25,54.5,4980,11.4,87,130
839,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/118749,25,54.5,8970,11.1,76,130
840,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re25/302002,25,54.5,8970,11.1,76,130
841,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220437,24,31.9,3240,9.97,85,71
842,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220425,24,31.9,4180,8.56,86,71
843,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220404,24,31.9,6940,8.55,88,70
844,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222038,24,31.9,6510,11.8,82,70
845,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222042,24,31.9,5760,11.8,82,70
846,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222054,24,31.9,5760,11.8,82,71
847,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222059,24,31.9,2900,11.8,78,71
848,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222037,24,31.9,5720,11.7,81,70
849,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222040,24,31.9,6220,11.7,82,70
850,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222045,24,31.9,5630,11.7,82,70
851,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222049,24,31.9,5720,11.7,81,71
852,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222051,24,31.9,7110,11.7,82,71
853,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222052,24,31.9,6220,11.7,82,71
854,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222041,24,31.9,7560,11.6,83,70
855,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222043,24,31.9,7380,11.6,83,70
856,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222046,24,31.9,3410,11.6,78,70
857,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222055,24,31.9,7380,11.6,83,71
858,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222056,24,31.9,6850,11.6,83,71
859,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222058,24,31.9,3410,11.6,78,71
860,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222053,24,31.9,7590,11.3,80,71
861,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222036,24,31.9,6290,10.8,80,70
862,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/222048,24,31.9,6290,10.8,80,71
863,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220406,24,31.9,6880,10.4,89,70
864,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220426,24,31.9,4210,10.4,87,71
865,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220428,24,31.9,4480,10.4,87,71
866,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220405,24,31.9,8030,10.3,89,70
867,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220429,24,31.9,3880,10.3,86,71
868,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220430,24,31.9,4370,10.3,87,71
869,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220408,24,31.9,7480,10.2,89,70
870,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220410,24,31.9,7900,10.2,89,70
871,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220431,24,31.9,4200,10.2,86,71
872,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220432,24,31.9,4620,10.2,87,71
873,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220415,24,31.9,8010,10.1,89,70
874,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220416,24,31.9,7690,10.1,89,70
875,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220433,24,31.9,4680,10.1,87,71
876,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220434,24,31.9,4070,10.1,86,71
877,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220419,24,31.9,5950,10.0,88,70
878,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax24/220423,24,31.9,3240,10.0,87,70
879,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DC-max/DC-max22/DC-MAX22S01EBKL556,22,32.0,4280,8.55,86,54
880,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DC-max/DC-max22/DC-MAX22S01EBSL556,22,32.0,4280,8.54,86,54
881,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y543A,22,82.0,5320,79.1,87,162
882,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y543B,22,82.0,5320,79.1,87,162
883,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y479A,22,82.0,5010,77.9,86,162
884,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y479B,22,82.0,5010,77.9,86,162
885,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y450A,22,82.0,5000,74.1,86,162
886,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y450B,22,82.0,5000,74.1,86,162
887,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y516A,22,82.0,5190,73.2,86,162
888,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y516B,22,82.0,5190,73.2,86,162
889,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-22/ECXA22SZF10R6IL1Y658A,22,14.0,5640,7.92,67,28
890,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-22/ECXA22SZF10R6IL1Y593A,22,14.0,5230,7.88,67,28
891,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110146,22,31.9,5350,7.04,69,54
892,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110159,22,31.9,5350,7.04,69,54
893,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/199807,22,31.9,5350,7.04,69,54
894,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353024,22,31.9,5350,7.04,69,54
895,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y399A,22,82.0,5620,68.7,85,162
896,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-TORQUE/ECXI22U4ZF46C4IL1Y399B,22,82.0,5620,68.7,85,162
897,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX22-PRIME/ECXZ22L1CN50K2SC1Y340A,22,60.0,12600,67.1,89,153
898,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX22-PRIME/ECXZ22L1CN50K2SC1Y450A,22,60.0,12900,66.9,90,153
899,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX22-PRIME/ECXZ22L1CN50K2SC1Y374A,22,60.0,13700,66.1,89,153
900,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX22-PRIME/ECXZ22L1CF50K2IL1Y340A,22,60.0,12300,65.2,90,153
901,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX22-PRIME/ECXZ22L1CF50K2IL1Y409A,22,60.0,12400,65.0,90,153
902,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX22-PRIME/ECXZ22L1CF50K2IL1Y450A,22,60.0,12400,65.0,90,153
903,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX22-PRIME/ECXZ22L1CF50K2IL1Y374A,22,60.0,13300,64.8,90,153
904,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110152,22,31.9,5270,6.97,70,54
905,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110165,22,31.9,5270,6.97,70,54
906,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/267433,22,31.9,5270,6.97,70,54
907,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353028,22,31.9,5270,6.97,70,54
908,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110160,22,31.9,7060,6.96,72,54
909,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/231171,22,31.9,7060,6.96,72,54
910,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/320206,22,31.9,7060,6.96,72,54
911,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110161,22,31.9,6000,6.95,70,54
912,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353025,22,31.9,6000,6.95,70,54
913,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/108828,22,31.9,6890,6.93,72,54
914,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110149,22,31.9,6890,6.93,72,54
915,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110162,22,31.9,6890,6.93,72,54
916,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353026,22,31.9,6890,6.93,72,54
917,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110163,22,31.9,6600,6.92,72,54
918,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/199424,22,31.9,6600,6.92,72,54
919,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/231174,22,31.9,6600,6.92,72,54
920,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110151,22,31.9,7380,6.9,73,54
921,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110164,22,31.9,7380,6.9,73,54
922,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/202921,22,31.9,7380,6.9,73,54
923,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353027,22,31.9,7380,6.9,73,54
924,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110145,22,31.9,6530,6.88,70,54
925,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110158,22,31.9,6530,6.88,70,54
926,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353017,22,31.9,6530,6.88,70,54
927,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110153,22,31.9,6420,6.86,72,54
928,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110155,22,31.9,4940,6.86,70,54
929,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110166,22,31.9,6420,6.86,72,54
930,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/325492,22,31.9,6420,6.86,72,54
931,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353029,22,31.9,6420,6.86,72,54
932,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/353603,22,31.9,4940,6.86,70,54
933,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110154,22,31.9,5840,6.75,71,54
934,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/313302,22,31.9,5840,6.75,71,54
935,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/316659,22,31.9,5840,6.75,71,54
936,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110133,22,31.9,4330,6.31,82,54
937,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110134,22,31.9,3550,6.31,81,54
938,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/352987,22,31.9,4330,6.31,82,54
939,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/352988,22,31.9,3550,6.31,81,54
940,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/110120,22,31.9,6100,6.3,83,54
941,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/amax/amax22/238798,22,31.9,6100,6.3,83,54
