index,url,Gearhead type,Version,Reduction (:1),Absolute reduction,Number of stages,Max. continuous torque (Nm),Max. intermittent torque (Nm),"Direction of rotation, drive to output",Max. efficiency (%),Gearhead length (L1) (mm),Bearing at output,Max. radial load,Max. axial load (dynamic) (N),Max. continuous input speed (rpm),Max. intermittent input speed (rpm),Recommended temperature range (°C),Weight (g),Outer diameter (mm),Average backlash no load (°),Max. motor shaft diameter (mm),Mass inertia (gcm²),Max. transmittable power (continuous) (W),Max. transmittable power (intermittent) (W),Radial play,Axial play (mm),Max. force for press fits (N),Extended temperature range (°C),Number of autoclave cycles,Max. feed velocity (mm/s),Max. feed force continuous (N),Max. feed force intermittent (N),Mechanical positioning accuracy (mm),Spindle length (mm),Axial play of the nut (mm)
301,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL0231CPLW,GPX,Standard version,231,300564/1300,3,0.65,0.8,=,75,27,ball bearing,"90 N, 10 mm from flange",40,14000,17500,-40...+100,43,19,1.25,,0.1609,3.2,4.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
302,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0243CPLW,GPX,Standard version,243,31640625/130321,4,0.8,1,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.35,,0.3232,0.9,1.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
303,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-A/GPX19AAKLSL03D9CPLW,GPX,Standard version,3.9,75/19,1,0.35,0.45,=,90,16.9,ball bearing,"50 N, 5 mm from flange",40,10000,12500,-40...+100,30,19,0.9,,0.3022,13,16.2,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
304,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-A/GPX19AAKLSL06D6CPLW,GPX,Standard version,6.6,66/10,1,0.35,0.45,=,90,16.9,ball bearing,"50 N, 5 mm from flange",40,10000,12500,-40...+100,30,19,0.9,,0.3022,13,16.2,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
305,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL0734CPLW,GPX,Standard version,734,23566950/32110,4,0.8,1,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.35,,0.3232,0.9,1.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
306,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-A/GPX19AAKLSL1526CPLW,GPX,Standard version,1526,19837224/13000,4,0.8,1,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.35,,0.3232,0.9,1.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
307,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-A/GPX19AAKLSL16D0CPLW,GPX,Standard version,16,5625/361,2,0.45,0.55,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,1.15,,0.2265,6.5,8.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
308,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-A/GPX19AAKLSL26D0CPLW,GPX,Standard version,26,4950/190,2,0.45,0.55,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,1.15,,0.2265,6.5,8.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
309,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-A/GPX19AAKLSL35D0CPLW,GPX,Standard version,35,4554/130,2,0.45,0.55,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,1.15,,0.2265,6.5,8.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
310,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-A/GPX19AAKLSL62D0CPLW,GPX,Standard version,62,421875/6859,3,0.65,0.8,=,75,27,ball bearing,"90 N, 10 mm from flange",40,14000,17500,-40...+100,43,19,1.25,,0.1609,3.2,4.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
311,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL0150CPLW,GPX,Ceramic version,150,328509/2197,3,0.86,1.1,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,43,19,1.25,,0.1609,3.9,4.9,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
312,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL0231CPLW,GPX,Ceramic version,231,300564/1300,3,0.86,1.1,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,43,19,1.25,,0.1609,3.9,4.9,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
313,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0243CPLW,GPX,Ceramic version,243,31640625/130321,4,1.05,1.3,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.35,,0.3232,1,1.3,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
314,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-C/GPX19CAKLSL03D9CPLW,GPX,Ceramic version,3.9,75/19,1,0.47,0.6,=,90,16.9,ball bearing,"50 N, 5 mm from flange",40,10000,12500,-40...+100,30,19,0.9,,0.3022,15.5,19.4,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
315,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-C/GPX19CAKLSL06D6CPLW,GPX,Ceramic version,6.6,66/10,1,0.47,0.6,=,90,16.9,ball bearing,"50 N, 5 mm from flange",40,10000,12500,-40...+100,30,19,0.9,,0.3022,15.5,19.4,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
316,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL0734CPLW,GPX,Ceramic version,734,23566950/32110,4,1.05,1.3,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.35,,0.3232,1,1.3,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
317,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-C/GPX19CAKLSL1526CPLW,GPX,Ceramic version,1526,19837224/13000,4,1.05,1.3,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.35,,0.3232,1,1.3,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
318,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-C/GPX19CAKLSL16D0CPLW,GPX,Ceramic version,16,5625/361,2,0.6,0.75,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,1.15,,0.2265,7.8,9.7,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
319,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-C/GPX19CAKLSL26D0CPLW,GPX,Ceramic version,26,4950/190,2,0.6,0.75,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,1.15,,0.2265,7.8,9.7,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
320,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-C/GPX19CAKLSL35D0CPLW,GPX,Ceramic version,35,4554/130,2,0.6,0.75,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,1.15,,0.2265,7.8,9.7,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
321,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-C/GPX19CAKLSL62D0CPLW,GPX,Ceramic version,62,421875/6859,3,0.86,1.1,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,43,19,1.25,,0.1609,3.9,4.9,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
322,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-HP/GPX19HPKLSL0150CPLW,GPX,High Power,150,328509/2197,3,1.6,2,=,65,37,ball bearing,"120 N, 5 mm from flange",40,12000,15000,-40...+100,61,19,1.25,,0.5278,7,9,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
323,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-HP/GPX19HPKLSL0231CPLW,GPX,High Power,231,300564/1300,3,1.6,2,=,65,37,ball bearing,"120 N, 5 mm from flange",40,12000,15000,-40...+100,61,19,1.25,,0.5278,7,9,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
324,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-HP/GPX19HPKLSL0243CPLW,GPX,High Power,243,31640625/130321,4,2,2.5,=,55,41,ball bearing,"120 N, 5 mm from flange",40,14000,17500,-40...+100,63,19,1.35,,0.5129,2,3,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
325,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-HP/GPX19HPKLSL0734CPLW,GPX,High Power,734,23566950/32110,4,2,2.5,=,55,41,ball bearing,"120 N, 5 mm from flange",40,14000,17500,-40...+100,63,19,1.35,,0.5129,2,3,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
326,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-HP/GPX19HPKLSL1526CPLW,GPX,High Power,1526,19837224/13000,4,2,2.5,=,55,41,ball bearing,"120 N, 5 mm from flange",40,14000,17500,-40...+100,63,19,1.35,,0.5129,2,3,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
327,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-HP/GPX19HPKLSL16D0CPLW,GPX,High Power,16,5625/361,2,0.9,1.15,=,75,31,ball bearing,"100 N, 5 mm from flange",40,10000,12500,-40...+100,51,19,1.15,,0.6403,15,19,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
328,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-HP/GPX19HPKLSL26D0CPLW,GPX,High Power,26,4950/190,2,0.9,1.15,=,75,31,ball bearing,"100 N, 5 mm from flange",40,10000,12500,-40...+100,51,19,1.15,,0.6403,15,19,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
329,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-HP/GPX19HPKLSL35D0CPLW,GPX,High Power,35,4554/130,2,0.9,1.15,=,75,31,ball bearing,"100 N, 5 mm from flange",40,10000,12500,-40...+100,51,19,1.15,,0.6403,15,19,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
330,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-HP/GPX19HPKLSL62D0CPLW,GPX,High Power,62,421875/6859,3,1.6,2,=,65,37,ball bearing,"120 N, 5 mm from flange",40,12000,15000,-40...+100,61,19,1.25,,0.5278,7,9,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
331,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-HS/GPX19HSKLSL03D9CPSC,GPX,Sterilizable,3.9,75/19,1,0.08,0.1,=,85,31.4,ball bearing,"50 N, 5 mm from flange",40,45000,60000,-10...+135,41,19,1.4,,0.1314,62,77,"0.1 mm, 5 mm from flange",0 - 0.1,100,,1000.0,,,,,,
332,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-HS/GPX19HSKLSL06D6CPSC,GPX,Sterilizable,6.6,66/10,1,0.08,0.1,=,85,31.4,ball bearing,"50 N, 5 mm from flange",40,45000,60000,-10...+135,41,19,1.4,,0.0434,62,77,"0.1 mm, 5 mm from flange",0 - 0.1,100,,1000.0,,,,,,
333,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-HS/GPX19HSKLSL16D0CPSC,GPX,Sterilizable,16,5625/361,2,0.2,0.25,=,80,40.3,ball bearing,"85 N, 5 mm from flange",40,45000,60000,-10...+135,54,19,1.6,,0.1006,31,38,"0.1 mm, 5 mm from flange",0 - 0.1,100,,1000.0,,,,,,
334,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-HS/GPX19HSKLSL26D0CPSC,GPX,Sterilizable,26,4950/190,2,0.2,0.25,=,80,40.3,ball bearing,"85 N, 5 mm from flange",40,45000,60000,-10...+135,54,19,1.6,,0.0903,31,38,"0.1 mm, 5 mm from flange",0 - 0.1,100,,1000.0,,,,,,
335,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-HS/GPX19HSKLSL44D0CPSC,GPX,Sterilizable,44,4356/100,2,0.2,0.25,=,80,40.3,ball bearing,"85 N, 5 mm from flange",40,45000,60000,-10...+135,54,19,1.6,,0.0324,31,38,"0.1 mm, 5 mm from flange",0 - 0.1,100,,1000.0,,,,,,
336,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-LN/GPX19LNKLSL0150CPLW,GPX,Reduced noise level,150,328509/2197,3,0.52,0.65,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+85,43,19,1.25,,0.1609,2.6,3.2,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
337,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-LN/GPX19LNKLSL0231CPLW,GPX,Reduced noise level,231,300564/1300,3,0.52,0.65,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+85,43,19,1.25,,0.1609,2.6,3.2,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
338,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-LN/GPX19LNKLSL0243CPLW,GPX,Reduced noise level,243,31640625/130321,4,0.64,0.8,=,90,31,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+85,55,19,1.35,,0.3232,0.7,0.9,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
339,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-LN/GPX19LNKLSL03D9CPLW,GPX,Reduced noise level,3.9,75/19,1,0.28,0.35,=,90,16.9,ball bearing,"50 N, 5 mm from flange",40,10000,12500,-40...+85,30,19,0.9,,0.3022,10.4,13,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
340,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-LN/GPX19LNKLSL06D6CPLW,GPX,Reduced noise level,6.6,66/10,1,0.28,0.35,=,90,16.9,ball bearing,"50 N, 5 mm from flange",40,10000,12500,-40...+85,30,19,0.9,,0.3022,10.4,13,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
341,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-LN/GPX19LNKLSL0734CPLW,GPX,Reduced noise level,734,23566950/32110,4,0.64,0.8,=,90,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+85,55,19,1.35,,0.3232,0.7,0.9,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
342,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-LN/GPX19LNKLSL1526CPLW,GPX,Reduced noise level,1526,19837224/13000,4,0.64,0.8,=,90,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+85,55,19,1.35,,0.3232,0.7,0.9,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
343,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-LN/GPX19LNKLSL16D0CPLW,GPX,Reduced noise level,16,5625/361,2,0.36,0.45,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+85,40,19,1.15,,0.2265,5.2,6.5,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
344,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-LN/GPX19LNKLSL26D0CPLW,GPX,Reduced noise level,26,4950/190,2,0.36,0.45,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+85,40,19,1.15,,0.2265,5.2,6.5,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
345,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-LN/GPX19LNKLSL35D0CPLW,GPX,Reduced noise level,35,4554/130,2,0.36,0.45,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+85,40,19,1.15,,0.2265,5.2,6.5,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
346,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-LN/GPX19LNKLSL62D0CPLW,GPX,Reduced noise level,62,421875/6859,3,0.52,0.65,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+85,43,19,1.25,,0.1609,2.6,3.2,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
347,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-LZ/GPX19LZKLSL0150CPLW,GPX,Reduced backlash,150,328509/3197,3,0.65,0.8,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,43,19,1,,0.1609,3.2,4.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
348,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-LZ/GPX19LZKLSL0231CPLW,GPX,Reduced backlash,231,300564/1300,3,0.65,0.8,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,43,19,1,,0.1609,3.2,4.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
349,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-LZ/GPX19LZKLSL0243CPLW,GPX,Reduced backlash,243,31640625/130321,4,0.8,1,=,65,31,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.15,,0.3232,0.9,1.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
350,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-LZ/GPX19LZKLSL0734CPLW,GPX,Reduced backlash,734,23566950/32110,4,0.8,1,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.15,,0.3232,0.9,1.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
351,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-4-Stufig-LZ/GPX19LZKLSL1526CPLW,GPX,Reduced backlash,1526,19837224/13000,4,0.8,1,=,65,36.2,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,55,19,1.15,,0.3232,0.9,1.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
352,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-LZ/GPX19LZKLSL16D0CPLW,GPX,Reduced backlash,16,5625/361,2,0.45,0.55,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,0.8,,0.2265,6.5,8.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
353,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-LZ/GPX19LZKLSL26D0CPLW,GPX,Reduced backlash,26,4950/190,2,0.45,0.55,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,0.8,,0.2265,6.5,8.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
354,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-LZ/GPX19LZKLSL35D0CPLW,GPX,Reduced backlash,35,4554/130,2,0.45,0.55,=,80,22.9,ball bearing,"80 N, 5 mm from flange",40,12000,15000,-40...+100,40,19,0.8,,0.2265,6.5,8.1,"0.1 mm, 5 mm from flange",0 - 0.1,100,,0.0,,,,,,
355,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-3-Stufig-LZ/GPX19LZKLSL62D0CPLW,GPX,Reduced backlash,62,421875/6859,3,0.65,0.8,=,75,27,ball bearing,"90 N, 5 mm from flange",40,14000,17500,-40...+100,43,19,1,,0.1609,3.2,4.1,"0.1 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
356,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-M1/GPX19M1KLSL03D9CPSC,GPX,"Sterilizable, with shaft seal",3.9,75/19,1,0.08,0.1,=,85,39.2,ball bearing,"35 N, 5 mm from flange",40,45000,60000,-10...+135,56,19,1.4,,0.1337,62,77,"0.1 mm, 5 mm from flange",0 - 0.1,100,,2000.0,,,,,,
357,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-1-Stufig-M1/GPX19M1KLSL06D6CPSC,GPX,"Sterilizable, with shaft seal",6.6,66/10,1,0.08,0.1,=,85,39.2,ball bearing,"35 N, 5 mm from flange",40,45000,60000,-10...+135,56,19,1.4,,0.0442,62,77,"0.1 mm, 5 mm from flange",0 - 0.1,100,,2000.0,,,,,,
358,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-M1/GPX19M1KLSL16D0CPSC,GPX,"Sterilizable, with shaft seal",16,5625/361,2,0.2,0.25,=,80,48.1,ball bearing,"55 N, 5 mm from flange",40,45000,60000,-10...+135,69,19,1.6,,0.1006,31,38,"0.1 mm, 5 mm from flange",0 - 0.1,100,,2000.0,,,,,,
359,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-M1/GPX19M1KLSL26D0CPSC,GPX,"Sterilizable, with shaft seal",26,4950/190,2,0.2,0.25,=,80,48.1,ball bearing,"55 N, 5 mm from flange",40,45000,60000,-10...+135,69,19,1.6,,0.0903,31,38,"0.1 mm, 5 mm from flange",0 - 0.1,100,,2000.0,,,,,,
360,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX19/GPX19-2-Stufig-M1/GPX19M1KLSL44D0CPSC,GPX,"Sterilizable, with shaft seal",44,4356/100,2,0.2,0.25,=,80,48.1,ball bearing,"55 N, 5 mm from flange",40,45000,60000,-10...+135,69,19,1.6,,0.0324,31,38,"0.1 mm, 5 mm from flange",0 - 0.1,100,,2000.0,,,,,,
361,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-3-Stufig-A/GPX22AAKLSL0150CPLW,GPX,Standard version,150,328509/2197,3,1.2,1.5,=,74,32.2,ball bearing,"120 N, 10 mm from flange",40,12000,15000,-40...+100,67,22,1.2,,0.4296,6,7.5,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
362,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-3-Stufig-A/GPX22AAKLSL0231CPLW,GPX,Standard version,231,300564/1300,3,1.2,1.5,=,74,32.2,ball bearing,"120 N, 10 mm from flange",40,12000,15000,-40...+100,67,22,1.2,,0.4296,6,7.5,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
363,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-A/GPX22AAKLSL0243CPLW,GPX,Standard version,243,31640625/130321,4,1.5,1.9,=,66,43,ball bearing,"120 N, 10 mm from flange",40,12000,15000,-40...+100,89,22,1.35,,0.56,1.6,2,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
364,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-1-Stufig-A/GPX22AAKLSL03D9CPLW,GPX,Standard version,3.9,75/19,1,0.5,0.6,=,90,19.9,ball bearing,"65 N, 10 mm from flange",40,8000,10000,-40...+100,45,22,0.85,,0.5908,24,30,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
365,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-1-Stufig-A/GPX22AAKLSL06D6CPLW,GPX,Standard version,6.6,66/10,1,0.5,0.6,=,90,19.9,ball bearing,"65 N, 10 mm from flange",40,8000,10000,-40...+100,45,22,0.85,,0.5908,24,30,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
366,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-A/GPX22AAKLSL0734CPLW,GPX,Standard version,734,23566950/32110,4,1.5,1.9,=,66,43,ball bearing,"120 N, 10 mm from flange",40,12000,15000,-40...+100,89,22,1.35,,0.56,1.6,2,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
367,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-A/GPX22AAKLSL1526CPLW,GPX,Standard version,1526,19837224/13000,4,1.5,1.9,=,66,43,ball bearing,"120 N, 10 mm from flange",40,12000,15000,-40...+100,89,22,1.35,,0.56,1.6,2,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
368,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-2-Stufig-A/GPX22AAKLSL16D0CPLW,GPX,Standard version,16,5625/361,2,0.7,0.9,=,81,26.4,ball bearing,"100 N, 10 mm from flange",40,10000,12500,-40...+100,58,22,1.05,,0.5005,12,15,"0.2 mm, 5 mm from flange",0 - 0.2,100,,0.0,,,,,,
