index,url,Nominal voltage,No load speed,No load current,Nominal speed,Nominal torque (max. continuous torque),Nominal current (max. continuous current),Stall torque,Stall current,Max. efficiency,Terminal resistance,Terminal inductance,Torque constant,Speed constant,Speed / torque gradient,Mechanical time constant,Rotor inertia,Thermal resistance housing-ambient,Thermal resistance winding-housing,Thermal time constant winding,Thermal time constant motor,Ambient temperature,Max. winding temperature,Max. speed,Axial play,,Radial play,Max. axial load (dynamic),Max. force for press fits (static),"(static, shaft supported)",Max. radial load,Number of pole pairs,Number of phases,Number of autoclave cycles,Weight,Bearing type,Number of commutator segments,Protection
461,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DC-max/DC-max26/DC-MAX26S01EBKL646,24 V,4370 rpm,10.8 mA,3450 rpm,28.9 mNm,0.562 A,138 mNm,2.64 A,88 %,9.08 Ω,1.16 mH,52.2 mNm/A,183 rpm/V,31.8 rpm/mNm,5.06 ms,15.2 gcm²,13.2 K/W,3.2 K/W,18.1 s,350 s,-30...+65 °C,+85 °C,6700 rpm,0.1 - 0.2 mm,N/A,0.025 mm,5 N,75 N,1200 N,"20 N, 5 mm from flange ",1 ,N/A,0 ,120 g,Waelzlager ,13 ,N/A
462,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DC-max/DC-max26/DC-MAX26S01GBKL574,24 V,8930 rpm,39.8 mA,8100 rpm,26.6 mNm,1.08 A,287 mNm,11.2 A,89 %,2.14 Ω,0.278 mH,25.6 mNm/A,373 rpm/V,31.2 rpm/mNm,4.89 ms,14.9 gcm²,13.2 K/W,3.2 K/W,17.8 s,350 s,-30...+85 °C,+100 °C,11000 rpm,0.1 - 0.2 mm,N/A,0.025 mm,5 N,75 N,1200 N,"20 N, 5 mm from flange ",1 ,N/A,0 ,120 g,Waelzlager ,13 ,N/A
463,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DC-max/DC-max26/DC-MAX26S01GBKL646,48 V,8740 rpm,19.3 mA,7810 rpm,29.4 mNm,0.582 A,278 mNm,5.31 A,88 %,9.04 Ω,1.16 mH,52.2 mNm/A,183 rpm/V,31.6 rpm/mNm,5.04 ms,15.2 gcm²,13.2 K/W,3.2 K/W,18.1 s,350 s,-30...+85 °C,+100 °C,11000 rpm,0.1 - 0.2 mm,N/A,0.025 mm,5 N,75 N,1200 N,"20 N, 5 mm from flange ",1 ,N/A,0 ,120 g,Waelzlager ,13 ,N/A
464,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX6/DCX06M01EBKL501,1.5 V,17200 rpm,36.2 mA,4950 rpm,0.309 mNm,0.425 A,0.453 mNm,0.581 A,58 %,2.58 Ω,0.0079 mH,0.779 mNm/A,12300 rpm/V,40600 rpm/mNm,7.06 ms,0.0166 gcm²,105 K/W,20 K/W,1.71 s,79 s,-30...+85 °C,+100 °C,17300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.012 mm,0.1 N,8.8 N,100 N,"0.6 N, 5 mm from flange ",1 ,N/A,0 ,2 g,Waelzlager ,5 ,N/A
465,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX6/DCX06M01EBSL501,1.5 V,17500 rpm,28.9 mA,4940 rpm,0.311 mNm,0.425 A,0.453 mNm,0.581 A,61 %,2.58 Ω,0.0079 mH,0.779 mNm/A,12300 rpm/V,40600 rpm/mNm,7.06 ms,0.0166 gcm²,105 K/W,20 K/W,1.71 s,79 s,-30...+85 °C,+100 °C,17300 rpm,"0.02 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.012 mm,0.1 N,10 N,100 N,"0.4 N, 5 mm from flange ",1 ,N/A,0 ,2 g,sleeve bearing ,5 ,N/A
466,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX8/DCX08M01EBKL537,2.4 V,11500 rpm,13.6 mA,4790 rpm,0.649 mNm,0.344 A,1.13 mNm,0.581 A,72 %,4.13 Ω,0.0139 mH,1.95 mNm/A,4900 rpm/V,10400 rpm/mNm,4.17 ms,0.0384 gcm²,101 K/W,16.9 K/W,2.31 s,162 s,-30...+85 °C,+100 °C,17300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.012 mm,0.1 N,8.8 N,100 N,"0.6 N, 5 mm from flange ",1 ,N/A,0 ,4 g,Waelzlager ,5 ,N/A
467,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX8/DCX08M01EBKL644,7.2 V,11800 rpm,4.7 mA,4830 rpm,0.616 mNm,0.113 A,1.06 mNm,0.187 A,71 %,38.5 Ω,0.117 mH,5.67 mNm/A,1680 rpm/V,11400 rpm/mNm,4.24 ms,0.0354 gcm²,101 K/W,16.9 K/W,2.11 s,162 s,-30...+85 °C,+100 °C,17300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.012 mm,0.1 N,8.8 N,100 N,"0.6 N, 5 mm from flange ",1 ,N/A,0 ,4 g,Waelzlager ,5 ,N/A
468,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX8/DCX08M01EBKL666,9 V,11900 rpm,3.77 mA,5200 rpm,0.647 mNm,0.0947 A,1.17 mNm,0.166 A,72 %,54.3 Ω,0.183 mH,7.07 mNm/A,1350 rpm/V,10400 rpm/mNm,4.15 ms,0.0383 gcm²,101 K/W,16.9 K/W,2.3 s,162 s,-30...+85 °C,+100 °C,17300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.012 mm,0.1 N,8.8 N,100 N,"0.6 N, 5 mm from flange ",1 ,N/A,0 ,4 g,Waelzlager ,5 ,N/A
469,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX8/DCX08M01EBSL537,2.4 V,11500 rpm,11.9 mA,4780 rpm,0.653 mNm,0.345 A,1.13 mNm,0.581 A,74 %,4.13 Ω,0.0139 mH,1.95 mNm/A,4900 rpm/V,10400 rpm/mNm,4.17 ms,0.0384 gcm²,101 K/W,16.9 K/W,2.31 s,162 s,-30...+85 °C,+100 °C,17300 rpm,"0.02 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.012 mm,0.1 N,10 N,100 N,"0.4 N, 5 mm from flange ",1 ,N/A,0 ,4 g,sleeve bearing ,5 ,N/A
470,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX8/DCX08M01EBSL644,7.2 V,11900 rpm,4.12 mA,4820 rpm,0.62 mNm,0.113 A,1.06 mNm,0.187 A,73 %,38.5 Ω,0.117 mH,5.67 mNm/A,1680 rpm/V,11400 rpm/mNm,4.24 ms,0.0354 gcm²,101 K/W,16.9 K/W,2.11 s,162 s,-30...+85 °C,+100 °C,17300 rpm,"0.02 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.012 mm,0.1 N,10 N,100 N,"0.4 N, 5 mm from flange ",1 ,N/A,0 ,4 g,sleeve bearing ,5 ,N/A
471,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX8/DCX08M01EBSL666,9 V,11900 rpm,3.3 mA,5190 rpm,0.652 mNm,0.0949 A,1.17 mNm,0.166 A,74 %,54.3 Ω,0.183 mH,7.07 mNm/A,1350 rpm/V,10400 rpm/mNm,4.15 ms,0.0383 gcm²,101 K/W,16.9 K/W,2.3 s,162 s,-30...+85 °C,+100 °C,17300 rpm,"0.02 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.012 mm,0.1 N,10 N,100 N,"0.4 N, 5 mm from flange ",1 ,N/A,0 ,4 g,sleeve bearing ,5 ,N/A
472,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBKL425,1.5 V,11500 rpm,97.6 mA,9230 rpm,1.02 mNm,0.924 A,5.13 mNm,4.23 A,73 %,0.355 Ω,0.00539 mH,1.21 mNm/A,7870 rpm/V,2300 rpm/mNm,3.68 ms,0.153 gcm²,36.5 K/W,10.6 K/W,4.38 s,151 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
473,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBKL489,3 V,12100 rpm,52.8 mA,6960 rpm,2.02 mNm,0.918 A,4.81 mNm,2.09 A,72 %,1.44 Ω,0.0195 mH,2.31 mNm/A,4140 rpm/V,2590 rpm/mNm,3.57 ms,0.132 gcm²,36.5 K/W,10.6 K/W,3.76 s,151 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
474,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBKL531,4.5 V,11900 rpm,34.3 mA,7130 rpm,2.18 mNm,0.645 A,5.45 mNm,1.55 A,73 %,2.9 Ω,0.0453 mH,3.52 mNm/A,2710 rpm/V,2240 rpm/mNm,3.54 ms,0.151 gcm²,36.5 K/W,10.6 K/W,4.33 s,151 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
475,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBKL558,6 V,12100 rpm,26.3 mA,6660 rpm,1.91 mNm,0.435 A,4.32 mNm,0.937 A,70 %,6.4 Ω,0.0778 mH,4.61 mNm/A,2070 rpm/V,2880 rpm/mNm,3.58 ms,0.119 gcm²,36.5 K/W,10.6 K/W,3.38 s,151 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
476,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBKL601,9 V,11900 rpm,17.1 mA,6800 rpm,2.04 mNm,0.303 A,4.8 mNm,0.682 A,72 %,13.2 Ω,0.181 mH,7.04 mNm/A,1360 rpm/V,2550 rpm/mNm,3.56 ms,0.134 gcm²,36.5 K/W,10.6 K/W,3.82 s,151 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
477,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBKL635,12 V,11200 rpm,11.7 mA,5990 rpm,2.01 mNm,0.211 A,4.36 mNm,0.439 A,71 %,27.3 Ω,0.362 mH,9.95 mNm/A,960 rpm/V,2640 rpm/mNm,3.59 ms,0.13 gcm²,36.5 K/W,10.6 K/W,3.71 s,151 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
478,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBSL425,1.5 V,11600 rpm,83.6 mA,9270 rpm,1.03 mNm,0.924 A,5.21 mNm,4.29 A,75 %,0.35 Ω,0.00539 mH,1.21 mNm/A,7870 rpm/V,2270 rpm/mNm,3.68 ms,0.155 gcm²,36.5 K/W,10.6 K/W,4.81 s,201 s,-30...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,11 g,sleeve bearing ,7 ,N/A
479,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBSL489,3 V,12200 rpm,44.7 mA,6940 rpm,2.03 mNm,0.921 A,4.81 mNm,2.09 A,73 %,1.44 Ω,0.0195 mH,2.31 mNm/A,4140 rpm/V,2590 rpm/mNm,3.57 ms,0.132 gcm²,36.5 K/W,10.6 K/W,3.76 s,151 s,-30...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,11 g,sleeve bearing ,7 ,N/A
480,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10L01EBSL601,9 V,12000 rpm,14.6 mA,6780 rpm,2.05 mNm,0.303 A,4.8 mNm,0.682 A,73 %,13.2 Ω,0.181 mH,7.04 mNm/A,1360 rpm/V,2550 rpm/mNm,3.56 ms,0.134 gcm²,36.5 K/W,10.6 K/W,3.82 s,151 s,-30...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,11 g,sleeve bearing ,7 ,N/A
481,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL484,1.5 V,12600 rpm,88.1 mA,4530 rpm,0.917 mNm,0.924 A,1.49 mNm,1.39 A,58 %,1.08 Ω,0.0136 mH,1.07 mNm/A,8950 rpm/V,9030 rpm/mNm,7.24 ms,0.0766 gcm²,37.6 K/W,22 K/W,4.42 s,156 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,6 g,Waelzlager ,7 ,N/A
482,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL550,3 V,13000 rpm,45.9 mA,4700 rpm,0.946 mNm,0.49 A,1.54 mNm,0.742 A,58 %,4.04 Ω,0.0513 mH,2.07 mNm/A,4600 rpm/V,8970 rpm/mNm,7.19 ms,0.0766 gcm²,37.6 K/W,22 K/W,4.42 s,156 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,6 g,Waelzlager ,7 ,N/A
483,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL593,4.5 V,12600 rpm,29.4 mA,4270 rpm,0.942 mNm,0.316 A,1.48 mNm,0.463 A,58 %,9.72 Ω,0.122 mH,3.2 mNm/A,2980 rpm/V,9060 rpm/mNm,7.21 ms,0.076 gcm²,37.6 K/W,22 K/W,4.38 s,156 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,6 g,Waelzlager ,7 ,N/A
484,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL633,6 V,11300 rpm,19 mA,3320 rpm,0.992 mNm,0.223 A,1.46 mNm,0.307 A,58 %,19.5 Ω,0.268 mH,4.74 mNm/A,2010 rpm/V,8290 rpm/mNm,7.03 ms,0.081 gcm²,37.6 K/W,22 K/W,4.69 s,156 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,6 g,Waelzlager ,7 ,N/A
485,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL663,9 V,12500 rpm,14.7 mA,3930 rpm,0.907 mNm,0.152 A,1.38 mNm,0.215 A,56 %,41.8 Ω,0.488 mH,6.4 mNm/A,1490 rpm/V,9750 rpm/mNm,7.27 ms,0.0712 gcm²,37.6 K/W,22 K/W,4.09 s,156 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,6 g,Waelzlager ,7 ,N/A
486,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBKL692,12 V,12500 rpm,11 mA,3890 rpm,0.904 mNm,0.114 A,1.37 mNm,0.16 A,56 %,74.9 Ω,0.868 mH,8.53 mNm/A,1120 rpm/V,9830 rpm/mNm,7.26 ms,0.0706 gcm²,37.6 K/W,22 K/W,4.05 s,156 s,-40...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0.5 N ","0.1 mm, at radial load > 0.5 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,6 g,Waelzlager ,7 ,N/A
487,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBSL484,1.5 V,12600 rpm,84.1 mA,4530 rpm,0.918 mNm,0.924 A,1.49 mNm,1.39 A,58 %,1.08 Ω,0.0136 mH,1.07 mNm/A,8950 rpm/V,9030 rpm/mNm,7.24 ms,0.0766 gcm²,37.6 K/W,22 K/W,4.42 s,156 s,-30...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,6 g,sleeve bearing ,7 ,N/A
488,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBSL550,3 V,13000 rpm,43.8 mA,4690 rpm,0.948 mNm,0.49 A,1.54 mNm,0.742 A,59 %,4.04 Ω,0.0513 mH,2.07 mNm/A,4600 rpm/V,8970 rpm/mNm,7.19 ms,0.0766 gcm²,37.6 K/W,22 K/W,4.42 s,156 s,-30...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,6 g,sleeve bearing ,7 ,N/A
489,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX10/DCX10S01EBSL593,4.5 V,12600 rpm,28 mA,4270 rpm,0.944 mNm,0.316 A,1.48 mNm,0.463 A,58 %,9.72 Ω,0.122 mH,3.2 mNm/A,2980 rpm/V,9060 rpm/mNm,7.21 ms,0.076 gcm²,37.6 K/W,22 K/W,4.38 s,156 s,-30...+85 °C,+100 °C,14300 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,6 g,sleeve bearing ,7 ,N/A
490,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL494,3 V,8800 rpm,34.5 mA,6230 rpm,2.88 mNm,0.924 A,9.91 mNm,3.08 A,80 %,0.975 Ω,0.0314 mH,3.22 mNm/A,2970 rpm/V,898 rpm/mNm,4.55 ms,0.484 gcm²,31 K/W,10.3 K/W,9.1 s,194 s,-40...+85 °C,+100 °C,12000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,16 g,Waelzlager ,7 ,N/A
491,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL563,6 V,8800 rpm,17.2 mA,5540 rpm,3.87 mNm,0.615 A,10.5 mNm,1.63 A,81 %,3.68 Ω,0.125 mH,6.44 mNm/A,1480 rpm/V,846 rpm/mNm,4.4 ms,0.496 gcm²,31 K/W,10.3 K/W,9.35 s,194 s,-40...+85 °C,+100 °C,12000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,16 g,Waelzlager ,7 ,N/A
492,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL604,9 V,8810 rpm,11.5 mA,5760 rpm,4.12 mNm,0.436 A,11.9 mNm,1.23 A,82 %,7.29 Ω,0.282 mH,9.66 mNm/A,989 rpm/V,746 rpm/mNm,4.37 ms,0.559 gcm²,31 K/W,10.3 K/W,10.6 s,194 s,-40...+85 °C,+100 °C,12000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,16 g,Waelzlager ,7 ,N/A
493,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBKL673,18 V,8800 rpm,5.75 mA,5550 rpm,3.86 mNm,0.204 A,10.5 mNm,0.543 A,81 %,33.1 Ω,1.13 mH,19.3 mNm/A,494 rpm/V,848 rpm/mNm,4.39 ms,0.495 gcm²,31 K/W,10.3 K/W,9.32 s,194 s,-40...+85 °C,+100 °C,12000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,16 g,Waelzlager ,7 ,N/A
494,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12L01EBSL673,18 V,8810 rpm,5.22 mA,5540 rpm,3.87 mNm,0.205 A,10.5 mNm,0.543 A,82 %,33.1 Ω,1.13 mH,19.3 mNm/A,494 rpm/V,848 rpm/mNm,4.39 ms,0.495 gcm²,31 K/W,10.3 K/W,9.32 s,194 s,-30...+85 °C,+100 °C,12000 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,16 g,sleeve bearing ,7 ,N/A
495,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL556,3 V,9100 rpm,30 mA,3760 rpm,1.93 mNm,0.654 A,3.35 mNm,1.09 A,70 %,2.74 Ω,0.0724 mH,3.06 mNm/A,3120 rpm/V,2800 rpm/mNm,8.37 ms,0.286 gcm²,35 K/W,14.4 K/W,7.39 s,146 s,-40...+85 °C,+100 °C,13000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
496,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL597,4.5 V,9020 rpm,19.8 mA,3630 rpm,1.9 mNm,0.427 A,3.25 mNm,0.701 A,70 %,6.42 Ω,0.166 mH,4.63 mNm/A,2060 rpm/V,2860 rpm/mNm,8.32 ms,0.278 gcm²,35 K/W,14.4 K/W,7.18 s,146 s,-40...+85 °C,+100 °C,13000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
497,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL625,6 V,9110 rpm,15 mA,3870 rpm,1.96 mNm,0.332 A,3.46 mNm,0.566 A,71 %,10.6 Ω,0.29 mH,6.12 mNm/A,1560 rpm/V,2700 rpm/mNm,8.31 ms,0.293 gcm²,35 K/W,14.4 K/W,7.59 s,146 s,-40...+85 °C,+100 °C,13000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
498,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL666,9 V,9020 rpm,9.89 mA,3710 rpm,1.93 mNm,0.216 A,3.33 mNm,0.36 A,70 %,25 Ω,0.664 mH,9.26 mNm/A,1030 rpm/V,2780 rpm/mNm,8.33 ms,0.286 gcm²,35 K/W,14.4 K/W,7.39 s,146 s,-40...+85 °C,+100 °C,13000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
499,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBKL695,12 V,9030 rpm,7.43 mA,3620 rpm,1.89 mNm,0.159 A,3.21 mNm,0.261 A,70 %,46 Ω,1.17 mH,12.3 mNm/A,775 rpm/V,2890 rpm/mNm,8.33 ms,0.275 gcm²,35 K/W,14.4 K/W,7.1 s,146 s,-40...+85 °C,+100 °C,13000 rpm,"0 mm, at radial load < 0 N ","0.1 mm, at radial load > 0 N ",0.015 mm,0.5 N,8.8 N,120 N,"1.5 N, 5 mm from flange ",1 ,N/A,0 ,11 g,Waelzlager ,7 ,N/A
500,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBSL597,4.5 V,9000 rpm,20.9 mA,3620 rpm,1.9 mNm,0.427 A,3.25 mNm,0.701 A,69 %,6.42 Ω,0.166 mH,4.63 mNm/A,2060 rpm/V,2860 rpm/mNm,8.32 ms,0.278 gcm²,35 K/W,14.4 K/W,7.18 s,146 s,-30...+85 °C,+100 °C,13000 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,11 g,sleeve bearing ,7 ,N/A
501,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX12/DCX12S01EBSL666,9 V,9010 rpm,10.5 mA,3700 rpm,1.92 mNm,0.216 A,3.33 mNm,0.36 A,69 %,25 Ω,0.664 mH,9.26 mNm/A,1030 rpm/V,2780 rpm/mNm,8.33 ms,0.286 gcm²,35 K/W,14.4 K/W,7.39 s,146 s,-30...+85 °C,+100 °C,13000 rpm,"0 mm, at radial load < 0 N ","0.15 mm, at radial load > 0 N ",0.015 mm,0.1 N,30 N,120 N,"0.8 N, 5 mm from flange ",1 ,N/A,0 ,11 g,sleeve bearing ,7 ,N/A
502,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/DCX/DCX14/DCX14L01EBKL472,3 V,7720 rpm,76.3 mA,5770 rpm,4.11 mNm,1.2 A,16.5 mNm,4.52 A,76 %,0.664 Ω,0.0252 mH,3.65 mNm/A,2620 rpm/V,476 rpm/mNm,4.14 ms,0.831 gcm²,22.2 K/W,8.63 K/W,9.22 s,226 s,-40...+85 °C,+100 °C,8680 rpm,"0 mm, at radial load < 0.8 N ","0.1 mm, at radial load > 0.8 N ",0.015 mm,0.8 N,18 N,300 N,"10 N, 5 mm from flange ",1 ,N/A,0 ,26 g,Waelzlager ,7 ,N/A
