index,url,Gearhead type,Version,Reduction,Absolute reduction,Number of stages,Max. continuous torque,Max. intermittent torque,"Direction of rotation, drive to output",Max. efficiency,Gearhead length (L1),Bearing at output,Max. radial load,Max. axial load (dynamic),Max. continuous input speed,Max. intermittent input speed,Recommended temperature range,Weight,Outer diameter,Average backlash no load,Max. motor shaft diameter,Mass inertia,Max. transmittable power (continuous),Max. transmittable power (intermittent),Radial play,Axial play,Max. force for press fits,Extended temperature range,Number of autoclave cycles,Max. feed velocity,Max. feed force continuous,Max. feed force intermittent,Mechanical positioning accuracy,Spindle length,Axial play of the nut
1323,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0546CPLW,GPX ,Standard version ,546 : 1 ,25616250/46930 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1324,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0590CPLW,GPX ,Standard version ,590 : 1 ,24638175/41743 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1325,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0679CPLW,GPX ,Standard version ,679 : 1 ,24502500/36100 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1326,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0794CPLW,GPX ,Standard version ,794 : 1 ,22667121/28561 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1327,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0913CPLW,GPX ,Standard version ,913 : 1 ,22542300/24700 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1328,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL0987CPLW,GPX ,Standard version ,987 : 1 ,21681594/21970 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1329,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL1135CPLW,GPX ,Standard version ,1135 : 1 ,21562200/19000 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1330,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-A/GPX12AAKLSL1227CPLW,GPX ,Standard version ,1227 : 1 ,20738916/16900 ,4 ,0.17 Nm,0.21 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.25 W,0.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1331,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-A/GPX12AAKLSL21D0CPLW,GPX ,Standard version ,21 : 1 ,5175/247 ,2 ,0.11 Nm,0.14 Nm,= ,80 %,20.4 mm,ball bearing ,"35 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,14 g,12 mm,1.5 °,N/A,0.0602 gcm²,1 W,1.25 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1332,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-A/GPX12AAKLSL28D0CPLW,GPX ,Standard version ,28 : 1 ,4761/169 ,2 ,0.11 Nm,0.14 Nm,= ,80 %,20.4 mm,ball bearing ,"35 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,14 g,12 mm,1.5 °,N/A,0.0602 gcm²,1 W,1.25 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1333,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-A/GPX12AAKLSL83D0CPLW,GPX ,Standard version ,83 : 1 ,388125/4693 ,3 ,0.14 Nm,0.18 Nm,= ,75 %,25.2 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,17 g,12 mm,1.8 °,N/A,0.0664 gcm²,0.5 W,0.65 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1334,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL0103CPLW,GPX ,Ceramic version ,103 : 1 ,371250/3610 ,3 ,0.19 Nm,0.24 Nm,= ,75 %,25.2 mm,N/A,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,17 g,12 mm,1.8 °,N/A,0.0664 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1335,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL0111CPLW,GPX ,Ceramic version ,111 : 1 ,357075/3211 ,3 ,0.19 Nm,0.24 Nm,= ,75 %,25.2 mm,N/A,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,17 g,12 mm,1.8 °,N/A,0.0664 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1336,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL0138CPLW,GPX ,Ceramic version ,138 : 1 ,341550/2470 ,3 ,0.19 Nm,0.24 Nm,= ,75 %,25.2 mm,N/A,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,17 g,12 mm,1.8 °,N/A,0.0664 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1337,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL0172CPLW,GPX ,Ceramic version ,172 : 1 ,326700/1900 ,3 ,0.19 Nm,0.24 Nm,= ,75 %,25.2 mm,N/A,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,17 g,12 mm,1.8 °,N/A,0.0664 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1338,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL0186CPLW,GPX ,Ceramic version ,186 : 1 ,314226/1690 ,3 ,0.19 Nm,0.24 Nm,= ,75 %,25.2 mm,N/A,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,17 g,12 mm,1.8 °,N/A,0.0664 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1339,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0326CPLW,GPX ,Ceramic version ,326 : 1 ,29109375/89167 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1340,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0406CPLW,GPX ,Ceramic version ,406 : 1 ,27843750/68590 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1341,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0439CPLW,GPX ,Ceramic version ,439 : 1 ,26780625/61009 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1342,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0546CPLW,GPX ,Ceramic version ,546 : 1 ,25616250/46930 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1343,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0590CPLW,GPX ,Ceramic version ,590 : 1 ,24638175/41743 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1344,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0679CPLW,GPX ,Ceramic version ,679 : 1 ,24502500/36100 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1345,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0794CPLW,GPX ,Ceramic version ,794 : 1 ,22667121/28561 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1346,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0913CPLW,GPX ,Ceramic version ,913 : 1 ,22542300/24700 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1347,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL0987CPLW,GPX ,Ceramic version ,987 : 1 ,21681594/21970 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1348,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-C/GPX12CAKLSL1135CPLW,GPX ,Ceramic version ,1135 : 1 ,21681594/19000 ,4 ,0.23 Nm,0.29 Nm,= ,65 %,30.1 mm,ball bearing ,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,2.1 °,N/A,0.0834 gcm²,0.3 W,0.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1349,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-C/GPX12CAKLSL21D0CPLW,GPX ,Ceramic version ,21 : 1 ,5175/247 ,2 ,0.15 Nm,0.19 Nm,= ,80 %,20.4 mm,ball bearing ,"35 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,14 g,12 mm,1.5 °,N/A,0.0602 gcm²,1.2 W,1.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1350,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-C/GPX12CAKLSL28D0CPLW,GPX ,Ceramic version ,28 : 1 ,4761/169 ,2 ,0.15 Nm,0.19 Nm,= ,80 %,20.4 mm,ball bearing ,"35 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,14 g,12 mm,1.5 °,N/A,0.0602 gcm²,1.2 W,1.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1351,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-C/GPX12CAKLSL83D0CPLW,GPX ,Ceramic version ,83 : 1 ,388125/4693 ,3 ,0.19 Nm,0.24 Nm,= ,75 %,25.2 mm,N/A,"50 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,17 g,12 mm,1.8 °,N/A,0.0664 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.4 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1352,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-HP/GPX12HPKLSL0103CPLW,GPX ,High Power ,103 : 1 ,371250/3610 ,3 ,0.3 Nm,0.38 Nm,= ,65 %,28.1 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,1.8 °,N/A,0.0671 gcm²,1.1 W,1.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1353,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-HP/GPX12HPKLSL0111CPLW,GPX ,High Power ,111 : 1 ,357075/3211 ,3 ,0.3 Nm,0.38 Nm,= ,65 %,28.1 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,1.8 °,N/A,0.0671 gcm²,1.1 W,1.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1354,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-HP/GPX12HPKLSL0138CPLW,GPX ,High Power ,138 : 1 ,341550/2470 ,3 ,0.3 Nm,0.38 Nm,= ,65 %,28.1 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,1.8 °,N/A,0.0671 gcm²,1.1 W,1.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1355,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-HP/GPX12HPKLSL0172CPLW,GPX ,High Power ,172 : 1 ,326700/1900 ,3 ,0.3 Nm,0.38 Nm,= ,65 %,28.1 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,1.8 °,N/A,0.0671 gcm²,1.1 W,1.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1356,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-3-Stufig-HP/GPX12HPKLSL0186CPLW,GPX ,High Power ,186 : 1 ,314226/1690 ,3 ,0.3 Nm,0.38 Nm,= ,65 %,28.1 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,19 g,12 mm,1.8 °,N/A,0.0671 gcm²,1.1 W,1.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1357,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0326CPLW,GPX ,High Power ,326 : 1 ,29109375/89167 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1358,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0406CPLW,GPX ,High Power ,406 : 1 ,27843750/68590 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1359,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0439CPLW,GPX ,High Power ,439 : 1 ,26780625/61009 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1360,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0546CPLW,GPX ,High Power ,546 : 1 ,25616250/46930 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1361,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0590CPLW,GPX ,High Power ,590 : 1 ,24638175/41743 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1362,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0679CPLW,GPX ,High Power ,679 : 1 ,24502500/36100 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1363,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0794CPLW,GPX ,High Power ,794 : 1 ,22667121/28561 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1364,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0913CPLW,GPX ,High Power ,913 : 1 ,22542300/24700 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1365,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL0987CPLW,GPX ,High Power ,987 : 1 ,21681594/21970 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1366,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL1135CPLW,GPX ,High Power ,1135 : 1 ,21562200/19000 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1367,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-4-Stufig-HP/GPX12HPKLSL1227CPLW,GPX ,High Power ,1227 : 1 ,20738916/16900 ,4 ,0.35 Nm,0.41 Nm,= ,55 %,33 mm,ball bearing ,"60 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,21 g,12 mm,2.1 °,N/A,0.0704 gcm²,0.6 W,0.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1368,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-HP/GPX12HPKLSL21D0CPLW,GPX ,High Power ,21 : 1 ,5175/247 ,2 ,0.25 Nm,0.3 Nm,= ,75 %,23.4 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,16 g,12 mm,1.5 °,N/A,0.0659 gcm²,2.2 W,2.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
1369,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX12/GPX12-2-Stufig-HP/GPX12HPKLSL28D0CPLW,GPX ,High Power ,28 : 1 ,4761/169 ,2 ,0.25 Nm,0.3 Nm,= ,75 %,23.4 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,16 g,12 mm,1.5 °,N/A,0.0659 gcm²,2.2 W,2.8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,50 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
